path:ID(Document),doc_uuid,dedup_status,category,project
d-central/core/governance/CivicMesh/DC-CM-GOV-002-Community-Audit-Framework-v1-docx.md,d908cbcb-2ce3-4df4-a1f3-51ea69b6c35b,canonical,core/governance,CivicMesh
d-central/core/governance/CivicMesh/DC-CM-GOV-003-Transparency-Reporting-Standard-v1-docx.md,48c388fe-7cea-416f-b64b-86a8ef06fd7e,canonical,core/governance,CivicMesh
d-central/core/governance/CivicMesh/DC-STRAT-001-D-Central-Master-Strategy-v1-docx.md,173a5286-8e89-41fa-a0cf-c313d47cd790,canonical,core/governance,CivicMesh
d-central/core/governance/CivicMesh/PPTX-CONF-003-D-Central-Cooperative-Economy-Talk-v1-docx.md,9dfe1b85-1437-4a22-a1bf-9910195fddaa,canonical,core/governance,CivicMesh
d-central/core/governance/CivicMesh/PPTX-INV-003-D-Central-Cooperative-Economy-Thesis-Deck-v1-docx.md,f2a66fa1-aee8-4d7a-9898-f4a8df26ba9c,canonical,core/governance,CivicMesh
d-central/core/governance/D-Central-Live-Development/dcentral-framework-md.md,6c47ae47-3776-438e-b119-ec27bc746696,canonical,core/governance,D Central Live Development
d-central/core/governance/D-Central-v2/D-Central-Complete-Fractal-DAO-Governance-Architecture-md-7edde1e7.md,7edde1e7-ed33-4e00-aadf-a29d90d78324,canonical,core/governance,D Central v2
d-central/core/governance/D-Central-v2/_superseded/D-Central-Complete-Fractal-DAO-Governance-Architecture-md.md,1d823202-93cf-423d-a891-a9a515ec8574,superseded,core/governance,D Central v2
d-central/core/governance/Federated-System-Integration/comprehensive-government-public-sector-analysis-md.md,a8054796-70c0-4d87-b801-8167caf586fa,canonical,core/governance,Federated System Integration
d-central/core/governance/IHOSE/IHOSE-Federation-Ecosystem-Framework-md.md,1257eed5-120e-4efc-acdf-72d67de9afbf,canonical,core/governance,IHOSE
d-central/core/governance/conversation-artifacts/DC-AGD-002_governance_data_sdk_network-effects.md,,canonical,core/governance,
d-central/core/governance/conversation-artifacts/DC-FRACTAL-001_Fractal_Cell_Architecture.md,,canonical,core/governance,
d-central/core/governance/conversation-artifacts/DC-GOV-002_Conglomerate_Governance_Architecture.md,,canonical,core/governance,
d-central/core/governance/conversation-artifacts/DC-MOGUL-001_Principal_Track_Protocol.md,,canonical,core/governance,
d-central/core/governance/conversation-artifacts/DC-TPL-000_Template_Standard.md,,canonical,core/governance,
d-central/core/governance/conversation-artifacts/DC-VENTURE-001_Venture_Sequencing_Registry.md,,canonical,core/governance,
d-central/core/identity/CivicMesh/DC-CM-B2B-005-Commercial-Driver-VC-Schema-v1-docx.md,a6e4a4ad-4477-4b58-8415-fee119ec0478,canonical,core/identity,CivicMesh
d-central/core/identity/CivicMesh/DC-CM-B2B-006-Commercial-Platform-API-Integration-Spec-v1-docx.md,20c6f736-d70d-4bc5-83be-c876e4178499,canonical,core/identity,CivicMesh
d-central/core/identity/CivicMesh/DC-CM-CERT-001-Technician-Certification-Programme-v1-docx.md,2ff17eb6-94d9-46ea-bf1c-7d09fc4faa99,canonical,core/identity,CivicMesh
d-central/core/identity/CivicMesh/DC-CM-CHAIN-001-On-Chain-Anchoring-Specification-v1-docx.md,355c3b2d-3ba0-492e-8b16-6b577409d87e,canonical,core/identity,CivicMesh
d-central/core/identity/CivicMesh/DC-CM-SUPPLY-001-Open-Supply-Chain-Architecture-v1-docx.md,d5dbb098-447e-4161-bd95-b67e95909398,canonical,core/identity,CivicMesh
d-central/core/identity/CivicMesh/DC-CM-WALLET-001-Wallet-Verification-Infrastructure-v1-docx.md,0c574e89-c359-4a7e-860a-3a31623664e2,canonical,core/identity,CivicMesh
d-central/core/identity/CivicMesh/TRAIN-002-Track1-Node-Technician-Curriculum-v1-docx.md,60497fb7-195d-4cf9-89bf-512cf99f23df,canonical,core/identity,CivicMesh
d-central/core/identity/CivicMesh/TRAIN-006-Track5-Municipal-Partner-Curriculum-v1-docx.md,faa196bf-fc1f-45b2-8c53-a0c65cee43bd,canonical,core/identity,CivicMesh
d-central/core/identity/Drone-Zoe/Drone-Zoe-Haiti-Decentralized-Open-Credentialing-System-md.md,e94038f0-1a4b-4717-b58a-46f0544e0654,canonical,core/identity,Drone Zoe
d-central/core/identity/Drone-Zoe/_superseded/Drone-Zoe-Haiti-Decentralized-Open-Credentialing-System-md-b1557673.md,b1557673-d048-4a9d-8733-079518d51959,superseded,core/identity,Drone Zoe
d-central/core/identity/Drone-Zoe/micro-credential-system-md.md,0e530eb9-fe96-4c85-8d93-205e38744a3e,canonical,core/identity,Drone Zoe
d-central/core/identity/Federated-Learning-Platform/blockchain-education-architecture-md.md,edfd33f2-f9dd-4342-bd3c-0fa886f004ce,canonical,core/identity,Federated Learning Platform
d-central/core/identity/Local-Fediverse/decentralized-trades-training-platform-md.md,9dbe742b-160e-4f4d-9061-2bb45969180f,canonical,core/identity,Local Fediverse
d-central/core/identity/Open-Secure/OS-DRONE-Decentralized-Identity-VC-md.md,d7cc8cd5-abb3-449f-a5d3-c3c65c3b33e6,canonical,core/identity,Open Secure
d-central/core/identity/Open-Secure/OpenPIV-Project-Organization-md.md,78f28244-f1a2-4e0c-b609-eb8f26c79d4e,canonical,core/identity,Open Secure
d-central/core/identity/Open-Secure/OpenPIV-Technical-Architecture-md.md,6116d031-6182-48cb-9b55-75176e47c89b,canonical,core/identity,Open Secure
d-central/core/identity/Open-Secure/Provincial-PIV-Infrastructure-Integration-md.md,5a296c4e-6e24-4b16-9e86-0c5dd6b31722,canonical,core/identity,Open Secure
d-central/core/identity/Open-Secure/Provincial-Security-Guard-Universal-Credential-System-md.md,11c2e85c-b7f8-4c7a-98e3-c15ab996f217,canonical,core/identity,Open Secure
d-central/core/identity/Open-Secure/_superseded/OS-DRONE-Decentralized-Identity-VC-md-1119f649.md,1119f649-2df8-4b90-98d8-0fb978ca5026,superseded,core/identity,Open Secure
d-central/core/observability/CivicMesh/DC-CM-APP-003-CivicMesh-NOC-Console-v1-docx.md,ca1dacac-3b95-4552-8286-6dcb60680f06,canonical,core/observability,CivicMesh
d-central/core/observability/CivicMesh/DC-CM-NOC-001-NOC-Dashboard-Specification-v1-docx.md,679aa4f5-3284-4b04-906c-b969258aa762,canonical,core/observability,CivicMesh
d-central/core/observability/D-Central-v2/dcentral-operations-runbook-md.md,9c0addb8-21cd-42ff-88f5-8f51e1323cca,canonical,core/observability,D Central v2
d-central/haiti-diaspora/Drone-Zoe/Comprehensive-Democratized-Development-Framework-for-Haiti-md-735f60aa.md,735f60aa-9825-418d-9cd0-cbe9857cdfff,canonical,haiti-diaspora,Drone Zoe
d-central/haiti-diaspora/Drone-Zoe/Drone-Zoe-Haiti-Complete-Platform-md.md,36a7adac-3bf5-4b83-918a-b6f695bf2572,canonical,haiti-diaspora,Drone Zoe
d-central/haiti-diaspora/Drone-Zoe/Drone-Zoe-Haiti-Monetization-Strategy-Revenue-Streams-md.md,9fec9930-3391-44c0-b3e6-24292a735b16,canonical,haiti-diaspora,Drone Zoe
d-central/haiti-diaspora/Drone-Zoe/Integrated-Financial-Structure.md,c0b9d97f-3b51-4e56-abaa-c6c2ddfb4a04,canonical,haiti-diaspora,Drone Zoe
d-central/haiti-diaspora/Drone-Zoe/Multi-Sector-Development.md,d4a8484d-5365-4b29-9933-fa1874712c00,canonical,haiti-diaspora,Drone Zoe
d-central/haiti-diaspora/Drone-Zoe/_superseded/Comprehensive-Democratized-Development-Framework-for-Haiti-md-69464cae.md,69464cae-31c3-4859-bb62-667abbd37463,superseded,haiti-diaspora,Drone Zoe
d-central/haiti-diaspora/Drone-Zoe/_superseded/Comprehensive-Democratized-Development-Framework-for-Haiti-md.md,135425ce-97ce-4d7f-b7d2-d3964d28f1a4,superseded,haiti-diaspora,Drone Zoe
d-central/haiti-diaspora/Drone-Zoe/_superseded/haiti-drone-expanded-strategy-md.md,fd590018-0f03-4403-b5f1-ce025ebc2a99,superseded,haiti-diaspora,Drone Zoe
d-central/haiti-diaspora/Drone-Zoe/drone-cooperative-technical-architecture-md.md,dedbede9-b11a-4d52-9813-7132957ecbe2,canonical,haiti-diaspora,Drone Zoe
d-central/haiti-diaspora/Drone-Zoe/expanded-monetization-guide-md.md,f61b9e43-4c59-44b3-9fad-5826de583b34,canonical,haiti-diaspora,Drone Zoe
d-central/haiti-diaspora/Drone-Zoe/haiti-drone-expanded-strategy-md-eb50bcaa.md,eb50bcaa-aa80-4464-be59-28e3be332073,canonical,haiti-diaspora,Drone Zoe
d-central/haiti-diaspora/Drone-Zoe/haiti-drone-integration-framework-md.md,1006e586-f849-48f2-bb2a-0780da636e1d,canonical,haiti-diaspora,Drone Zoe
d-central/haiti-diaspora/Drone-Zoe/water-communications-cooperative-md.md,90a24ddc-11d5-4f0a-9c23-72b0b6525916,canonical,haiti-diaspora,Drone Zoe
d-central/haiti-diaspora/Federated-Learning-Platform/Email-Introduction-to-Laurent-Gabriel-C-t-Fournier-md.md,4045a079-730e-45c3-a732-ffc07233be3e,canonical,haiti-diaspora,Federated Learning Platform
d-central/haiti-diaspora/Federated-Learning-Platform/Enhanced-Educational-Sovereignty-Framework-Complete-Technical-Integration-md.md,c51b5024-b932-4aaf-889f-78f765634d2b,canonical,haiti-diaspora,Federated Learning Platform
d-central/haiti-diaspora/Federated-Learning-Platform/Integrated-Community-Sovereignty-Platform-16-Sector-Integration-md.md,c24efb37-3e78-4890-addb-eab5c37df451,canonical,haiti-diaspora,Federated Learning Platform
d-central/haiti-diaspora/Federated-Learning-Platform/Technical-Implementation-Guide-Multi-Sector-Integration-md.md,349c1592-575f-4d39-aaef-711c224b4cf7,canonical,haiti-diaspora,Federated Learning Platform
d-central/haiti-diaspora/Federated-Learning-Platform/blockchain-adoption-barriers-md.md,301e70da-a90c-444a-a577-12125107ce08,canonical,haiti-diaspora,Federated Learning Platform
d-central/haiti-diaspora/Federated-Learning-Platform/blockchain-risks-community-integration-md.md,8a4c7d87-1b7b-4801-94cd-9fa3dec430c5,canonical,haiti-diaspora,Federated Learning Platform
d-central/haiti-diaspora/Federated-Learning-Platform/blockchain-solutions-roadmap-md.md,8251a2d8-4b1e-4cc8-ab3b-34c97b022dea,canonical,haiti-diaspora,Federated Learning Platform
d-central/haiti-diaspora/Federated-Learning-Platform/comprehensive-educational-sovereignty-md.md,fe308675-07d6-48f6-a8d4-f35c9a5f4f89,canonical,haiti-diaspora,Federated Learning Platform
d-central/haiti-diaspora/Federated-Learning-Platform/comprehensive-standards-all-platforms-md.md,36445480-2623-4dac-8ab6-7ef800cd776e,canonical,haiti-diaspora,Federated Learning Platform
d-central/haiti-diaspora/Federated-Learning-Platform/deep-technical-integration-md.md,019a98c1-e4fc-4141-8922-3d93cac43a39,canonical,haiti-diaspora,Federated Learning Platform
d-central/haiti-diaspora/Federated-Learning-Platform/haiti-education-federation-md.md,91cd9614-9be0-4e57-8f90-fd1fb2533bfd,canonical,haiti-diaspora,Federated Learning Platform
d-central/haiti-diaspora/Federated-Learning-Platform/security-email-md.md,056900cd-aff6-4fd0-983c-d07c72f1d578,canonical,haiti-diaspora,Federated Learning Platform
d-central/haiti-diaspora/Federated-Learning-Platform/universal-global-standards-md.md,3517ec12-7515-4954-9dcd-425bd21de0d8,canonical,haiti-diaspora,Federated Learning Platform
d-central/haiti-diaspora/Haiti-Project-1/haiti-mesh-plan-txt.md,ecc8c8f4-41f2-4b26-a902-a7a16dbdcea9,canonical,haiti-diaspora,Haiti Project 1
d-central/haiti-diaspora/Haiti-open-framework/2-1-3-Health-System-Collapse-Complete-Integrated-Cooperative-Framework-md.md,15cf5031-320d-4199-9a5a-0452acb6c9b1,canonical,haiti-diaspora,Haiti open framework
d-central/haiti-diaspora/Haiti-open-framework/2-1-4-Food-Security-Crisis-Complete-Integrated-Cooperative-Framework-md.md,c0ed667f-ca43-4721-a24b-048e9d4cac38,canonical,haiti-diaspora,Haiti open framework
d-central/haiti-diaspora/Haiti-open-framework/2-2-1-Inter-Sector-Crisis-Cascades-Complete-Integrated-Cooperative-Framework-md.md,1de078e5-e98f-4c21-a200-4cd46511c6ac,canonical,haiti-diaspora,Haiti open framework
d-central/haiti-diaspora/Haiti-open-framework/2-2-2-Climate-as-Universal-Crisis-Multiplier-Complete-Integrated-Cooperative-Fra.md,24260fcf-fa10-45a3-ae97-1e09254b53d4,canonical,haiti-diaspora,Haiti open framework
d-central/haiti-diaspora/Haiti-open-framework/2-3-1-Government-of-Haiti-Recommendations-Complete-Integrated-Cooperative-Framew.md,4b850449-5df5-449b-ad00-eb8e795981b6,canonical,haiti-diaspora,Haiti open framework
d-central/haiti-diaspora/Haiti-open-framework/2-3-2-International-Community-Recommendations-Complete-Integrated-Cooperative-Fr.md,ec958491-fe2d-418e-906f-21b106c8c5cc,canonical,haiti-diaspora,Haiti open framework
d-central/haiti-diaspora/Haiti-open-framework/Complete-Enhanced-Open-Source-Cooperative-Resilience-Framework-for-Haiti-md-fa474e23.md,fa474e23-2158-4879-8066-f2594dabdbaa,canonical,haiti-diaspora,Haiti open framework
d-central/haiti-diaspora/Haiti-open-framework/Complete-HCCC-GraphRAG-GraphQL-System-Implementation-Guide-md.md,47ef7365-cc4f-4f89-b06a-663c3231b891,canonical,haiti-diaspora,Haiti open framework
d-central/haiti-diaspora/Haiti-open-framework/Comprehensive-GraphRAG-GraphQL-System-Design-Document-md.md,0d6664de-0578-463f-af1d-8933e1d21dae,canonical,haiti-diaspora,Haiti open framework
d-central/haiti-diaspora/Haiti-open-framework/_superseded/2-3-1-Government-of-Haiti-Recommendations-Complete-Integrated-Cooperative-Framew-56b1d80d.md,56b1d80d-ce08-4711-9750-0e9d5d3b8628,superseded,haiti-diaspora,Haiti open framework
d-central/haiti-diaspora/Haiti-open-framework/_superseded/Complete-Enhanced-Open-Source-Cooperative-Resilience-Framework-for-Haiti-md-d47533bb.md,d47533bb-a733-432f-97b0-9788eb1f2fcb,superseded,haiti-diaspora,Haiti open framework
d-central/haiti-diaspora/Haiti-open-framework/_superseded/Complete-Enhanced-Open-Source-Cooperative-Resilience-Framework-for-Haiti-md.md,87932490-d070-458a-a751-7e785d5e3785,superseded,haiti-diaspora,Haiti open framework
d-central/haiti-diaspora/Haiti-open-framework/_superseded/complete-framework-tex.md,3aacf133-691c-497f-80fd-60fb627c5489,superseded,haiti-diaspora,Haiti open framework
d-central/haiti-diaspora/Haiti-open-framework/_superseded/hait-security-proposal-eng-tex.md,9169a07c-e317-44ad-bd5b-3fd5c6abc16f,superseded,haiti-diaspora,Haiti open framework
d-central/haiti-diaspora/Haiti-open-framework/complete-enhanced-haiti-framework-md.md,74096fb7-1de4-4214-ad81-eff61df32572,canonical,haiti-diaspora,Haiti open framework
d-central/haiti-diaspora/Haiti-open-framework/complete-merged-haiti-framework-txt.md,c9fdbaac-59f1-47db-a2ac-5e5127dcc438,canonical,haiti-diaspora,Haiti open framework
d-central/haiti-diaspora/Haiti-open-framework/expanded-section-2-md.md,598da963-3903-410f-85d5-f69de649fa00,canonical,haiti-diaspora,Haiti open framework
d-central/haiti-diaspora/Haiti-open-framework/haiti-security-proposal-md.md,f2f53803-9764-418f-98e1-c4b9dd6bee73,canonical,haiti-diaspora,Haiti open framework
d-central/haiti-diaspora/VDI-Solutions/D-Central-Ecosystem-Haiti-Integration-Framework-md-53dbf869.md,53dbf869-1696-4945-958c-0af12b979c06,disputed,haiti-diaspora,VDI Solutions
d-central/haiti-diaspora/VDI-Solutions/D-Central-Ecosystem-Haiti-Integration-Framework-md.md,cb311c91-5913-4afd-89de-b710db5b866f,disputed,haiti-diaspora,VDI Solutions
d-central/hardware/campus/D-Central-Hardware-Software-Tech-Stack/mesh-network-tech-stack-md.md,21f1a557-c5c6-468f-8d72-cb78f0923824,canonical,hardware/campus,D Central Hardware/Software Tech Stack
d-central/hardware/campus/D-Central/dccentral-expanded-blueprint-md.md,9aa32696-4262-4018-9783-c83f3fd1b766,canonical,hardware/campus,D Central
d-central/hardware/campus/conversation-artifacts/DC-CAMPUS-001_Neighbourhood_Campus_Master_Spec.md,,canonical,hardware/campus,
d-central/hardware/sensing-planes/Bounty/collection-layer-expansion-md.md,389f3d01-14f8-4cf9-ab55-3ed6b640d39d,canonical,hardware/sensing-planes,Bounty
d-central/hardware/sensing-planes/CivicMesh/DC-CS-NODE-001-CommunityShield-Node-Specification-v1-docx.md,cba728b2-6468-4344-89fb-5548e132db40,canonical,hardware/sensing-planes,CivicMesh
d-central/hardware/sensing-planes/CivicMesh/DC-ME-ARCH-001-MeshEar-Architecture-v1-docx.md,7a0980ae-3d4c-4486-a92e-a0a4b9d815d6,canonical,hardware/sensing-planes,CivicMesh
d-central/hardware/sensing-planes/CivicMesh/OS-PATROL-TM-FLEET-001-TrafficMesh-Fleet-Node-Specification-v1-docx.md,542c11a7-e455-4ce2-a4e0-a27e21a908af,canonical,hardware/sensing-planes,CivicMesh
d-central/hardware/sensing-planes/Drone-Zoe/_superseded/drone-selection-guide2-md.md,3248d846-0456-480e-a9df-a2a10d7f5cfd,superseded,hardware/sensing-planes,Drone Zoe
d-central/hardware/sensing-planes/Drone-Zoe/_superseded/updated-drone-guide-md.md,7b6a018e-3cbe-4afd-b4b7-00b4f1e43f94,superseded,hardware/sensing-planes,Drone Zoe
d-central/hardware/sensing-planes/Drone-Zoe/drone-selection-guide2-md-f756780a.md,f756780a-d475-49ce-958b-74ee98ccd840,canonical,hardware/sensing-planes,Drone Zoe
d-central/hardware/sensing-planes/Drone-Zoe/updated-drone-guide-md-1780e328.md,1780e328-0ddb-4fe7-906c-49db80afb4b8,canonical,hardware/sensing-planes,Drone Zoe
d-central/hardware/sensing-planes/IHOSE/02-Hardware-Specifications-docx.md,d88b8650-15e5-4c6d-9e1d-b75ce3151082,canonical,hardware/sensing-planes,IHOSE
d-central/hardware/sensing-planes/IHOSE/05-Hardware-Specifications-md.md,bfbee8eb-513e-4e92-8f67-aa9a513804d9,canonical,hardware/sensing-planes,IHOSE
d-central/hardware/sensing-planes/IHOSE/HARDWARE-BOM-md.md,7ce13798-93bb-4ddc-83e0-1caf8d204c9d,canonical,hardware/sensing-planes,IHOSE
d-central/hardware/sensing-planes/IHOSE/bom-enterprise-md.md,5ddac325-60e2-49aa-8421-742e43daf61a,canonical,hardware/sensing-planes,IHOSE
d-central/hardware/sensing-planes/Open-Vision/_superseded/02-Hardware-Specifications-docx.md,92514048-effd-48a0-b944-094d0dbd3b7b,superseded,hardware/sensing-planes,Open Vision
d-central/hardware/sensing-planes/Open-Vision/_superseded/05-Hardware-Specifications-md.md,11889c1c-3b5a-44f2-87a2-ab59102be377,superseded,hardware/sensing-planes,Open Vision
d-central/hardware/sensing-planes/Open-Vision/_superseded/HARDWARE-BOM-md.md,dbaab964-9f6e-4acd-bcfa-97d4baa3776d,superseded,hardware/sensing-planes,Open Vision
d-central/hardware/sensing-planes/Open-Vision/_superseded/bom-enterprise-md.md,640fb278-3099-4b6e-a1fd-89fb5964f5d2,superseded,hardware/sensing-planes,Open Vision
d-central/hardware/sensing-planes/conversation-artifacts/DC-AGD-001_open_gunshot_detector.md,,canonical,hardware/sensing-planes,
d-central/hardware/sensing-planes/conversation-artifacts/DC-SHELL-001_open_civic-art_enclosure_gadyen.md,,canonical,hardware/sensing-planes,
d-central/hardware/shi-node/CivicMesh/DC-CM-HW-001-Open-Hardware-Reference-Design-v1-docx.md,e05cd4e9-2fb6-4351-8c7f-2da8326a222f,canonical,hardware/shi-node,CivicMesh
d-central/mesh-services/ai/Bounty/DION-Platform-API-Completion-of-OpenAPI-Specification-md.md,f29d8edd-1684-4b80-abb1-fa5b762f4a73,canonical,mesh-services/ai,Bounty
d-central/mesh-services/ai/Bounty/DION-Platform-Backend-Services-Implementation-txt.md,56342b0a-3482-40f1-9b52-681afcdc22ac,canonical,mesh-services/ai,Bounty
d-central/mesh-services/ai/Bounty/api-integration-architecture-md.md,12ef7c38-d2fa-4999-84bf-082a4cdf8105,canonical,mesh-services/ai,Bounty
d-central/mesh-services/ai/Bounty/federated-hybrid-integration-md.md,d693881b-94e3-4fd0-88a7-4f08d05b7b1f,canonical,mesh-services/ai,Bounty
d-central/mesh-services/ai/D-Central-Business-User-Application/D-Central-AI-Agent-Complete-Reference-Guide-md.md,453c0d49-30c3-4e16-bcea-d614ef5caacc,canonical,mesh-services/ai,D Central Business/ User Application
d-central/mesh-services/ai/Federated-Learning-Platform/emerging-tech-integration-md.md,6feb52e6-0cbe-4cb2-88ff-e0fa3a4c28cf,canonical,mesh-services/ai,Federated Learning Platform
d-central/mesh-services/ai/IHOSE/IHOSE-Digital-Twin-Knowledge-Graph-Architecture-md.md,c0c9d243-223a-4860-81e6-15248ba5700b,canonical,mesh-services/ai,IHOSE
d-central/mesh-services/ai/conversation-artifacts/DC-AGENT-001-Architecture-Memory-Orchestration.md,,canonical,mesh-services/ai,
d-central/mesh-services/compute/D-Central-v2/D-Central-Edge-Distribution-Computation-Deep-Dive-md-4aa82ecd.md,4aa82ecd-dc34-4382-b007-7ce528585aec,canonical,mesh-services/compute,D Central v2
d-central/mesh-services/compute/D-Central-v2/_superseded/D-Central-Edge-Distribution-Computation-Deep-Dive-md.md,622f0da8-f981-41cf-8a4d-85cd38352dcb,superseded,mesh-services/compute,D Central v2
d-central/mesh-services/compute/conversation-artifacts/DC-COMPUTE-001_nvidia_capability_revenue_network-effects.md,,canonical,mesh-services/compute,
d-central/mesh-services/connectivity/D-Central-v2/D-Central-Networking-Architecture-Complete-md.md,fb918cf3-3e31-478d-ade2-b1becf124e0b,canonical,mesh-services/connectivity,D Central v2
d-central/mesh-services/connectivity/conversation-artifacts/DC-OS-002_Interoperability_Protocol.md,,canonical,mesh-services/connectivity,
d-central/mesh-services/sensors-mobility/CivicMesh/Chat-Context-A.md,74fbfd09-d7a6-4d41-b5f4-76e33bda2bb2,canonical,mesh-services/sensors-mobility,CivicMesh
d-central/mesh-services/sensors-mobility/CivicMesh/DC-CM-APP-008-CivicMesh-Officer-Portal-v1-docx.md,2b70c79e-dc14-47dc-975e-0e412f2989c1,canonical,mesh-services/sensors-mobility,CivicMesh
d-central/mesh-services/sensors-mobility/CivicMesh/DC-MN-ARCH-001-MeshNav-Architecture-v1-docx.md,4652a9fb-cd88-4fe2-82d5-9a2ede098f74,canonical,mesh-services/sensors-mobility,CivicMesh
d-central/mesh-services/sensors-mobility/CivicMesh/DC-MN-DATA-001-MeshNav-Data-Pipeline-v1-docx.md,84f59bec-4081-45cb-b918-bead52765e1f,canonical,mesh-services/sensors-mobility,CivicMesh
d-central/mesh-services/sensors-mobility/CivicMesh/OPS-TM-001-TrafficMesh-Node-Operations-Manual-v1-docx.md,056887e0-f3d2-4119-8fe6-915391f1a039,canonical,mesh-services/sensors-mobility,CivicMesh
d-central/mesh-services/sensors-mobility/CivicMesh/OPS-TM-002-Officer-Review-Portal-SOP-v1-docx.md,1a5ed336-0ab8-4222-941f-77364e3ba4c4,canonical,mesh-services/sensors-mobility,CivicMesh
d-central/mesh-services/sensors-mobility/CivicMesh/OS-PATROL-TM-001-TrafficMesh-Technical-Architecture-v1-docx.md,5a01f4e8-a96e-4d2b-9516-465d20106d2c,canonical,mesh-services/sensors-mobility,CivicMesh
d-central/mesh-services/sensors-mobility/conversation-artifacts/DC-AGD-003_skyledger_DFR_integration.md,,canonical,mesh-services/sensors-mobility,
d-central/mesh-services/sensors-mobility/conversation-artifacts/DC-SCOUT-001_v1.0_ZonePricing.md,,canonical,mesh-services/sensors-mobility,
d-central/mesh-services/sensors-mobility/conversation-artifacts/DC-SKY-001_SkyLedger_v1.0.md,,canonical,mesh-services/sensors-mobility,
d-central/meta/platform-scaffolding/Bounty/D-Central-Intelligence-Operator-Network-Complete-Platform-Blueprint-md.md,d4e740cb-12b5-47bd-ae8b-567f5bc102c0,canonical,meta/platform-scaffolding,Bounty
d-central/meta/platform-scaffolding/Bounty/DION-Platform-Complete-Technical-Architecture-Implementation-Guide-md.md,2f9f74d3-4d27-479a-be34-3ede80300b20,canonical,meta/platform-scaffolding,Bounty
d-central/meta/platform-scaffolding/Bounty/DION-Platform-Complete-Technical-Architecture-md.md,4a1f25c4-f04e-4b9d-83dc-b432a7202eab,canonical,meta/platform-scaffolding,Bounty
d-central/meta/platform-scaffolding/Bounty/DION-Platform-Development-Setup-Configuration-txt.md,52986876-02ae-4e41-92fb-e64f9a568ba0,canonical,meta/platform-scaffolding,Bounty
d-central/meta/platform-scaffolding/Bounty/DION-Platform-Frontend-Components-Structure-txt.md,b56027f4-f252-4cb8-a01c-c14419f18bcd,canonical,meta/platform-scaffolding,Bounty
d-central/meta/platform-scaffolding/Bounty/Simple-Platform-Explanation-with-D-Central-Integration-md.md,ffe43277-5b95-49f6-b3a6-ee9eca198a63,canonical,meta/platform-scaffolding,Bounty
d-central/meta/platform-scaffolding/Bounty/_superseded/DION-Platform-Complete-Technical-Architecture-Implementation-Guide-md-be07d14c.md,be07d14c-dbf4-4305-a093-09ee58100225,superseded,meta/platform-scaffolding,Bounty
d-central/meta/platform-scaffolding/Bounty/decentralized-ints-expansion-md.md,bed7f060-fba4-4ca9-96e3-5931b34a5f34,canonical,meta/platform-scaffolding,Bounty
d-central/meta/platform-scaffolding/Bounty/platform-explanation-md.md,eb5c9cbe-d0f9-41bc-9e4c-ad9de66ac236,canonical,meta/platform-scaffolding,Bounty
d-central/meta/platform-scaffolding/D-Central-Hardware-Software-Tech-Stack/Comprehensive-Mesh-Network-Tech-Stack-for-Business-Integration-Ecosystem-md.md,aa512c77-54f4-4f6a-a5f1-ed27e8c4e9af,canonical,meta/platform-scaffolding,D Central Hardware/Software Tech Stack
d-central/meta/platform-scaffolding/D-Central-Live-Development/Framework.md,1adfac6c-f2fa-45c3-bd0b-711c36b39bd5,canonical,meta/platform-scaffolding,D Central Live Development
d-central/meta/platform-scaffolding/D-Central-Live-Development/chatbot-integration-system-ts.md,e65b997b-47c7-4475-bc99-e6e2c1d29006,canonical,meta/platform-scaffolding,D Central Live Development
d-central/meta/platform-scaffolding/D-Central-Live-Development/dccentral-ux-guide-md.md,6e4fcffa-ce71-4bdd-8fe4-ebe985c945a7,canonical,meta/platform-scaffolding,D Central Live Development
d-central/meta/platform-scaffolding/D-Central-Live-Development/dcentral-dev-strategy-md.md,6046648d-48dc-42ed-a012-4f68328481d2,canonical,meta/platform-scaffolding,D Central Live Development
d-central/meta/platform-scaffolding/D-Central-Live-Development/deployment-setup-guide-md.md,a871cf9e-391c-4405-b769-40967a838959,canonical,meta/platform-scaffolding,D Central Live Development
d-central/meta/platform-scaffolding/D-Central-Live-Development/live-dev-blueprint-md.md,5e735557-be48-4d0e-a6ba-4e9ae21a1b56,canonical,meta/platform-scaffolding,D Central Live Development
d-central/meta/platform-scaffolding/D-Central-Live-Development/overlay-websocket-server-ts.md,6e618f04-f48c-403a-852e-83a032460129,canonical,meta/platform-scaffolding,D Central Live Development
d-central/meta/platform-scaffolding/D-Central-Live-Development/streaming-overlay-system-tsx.md,1d0c454c-5dc9-438c-a4e5-892074dacfee,canonical,meta/platform-scaffolding,D Central Live Development
d-central/meta/platform-scaffolding/D-Central-V1/D-Central-Complete-Analysis-md.md,7e936e6a-cbb2-4693-940d-7ad90f49fc7e,canonical,meta/platform-scaffolding,D Central V1
d-central/meta/platform-scaffolding/D-Central-V1/D-Central-Master-Explanation-Document-html.md,456b4e57-d3ca-4a5c-883f-408bd2764104,canonical,meta/platform-scaffolding,D Central V1
d-central/meta/platform-scaffolding/D-Central-V1/D-Central-Master-Explanation-md.md,19772a5b-11ca-4ff2-a234-02436cd86a9b,canonical,meta/platform-scaffolding,D Central V1
d-central/meta/platform-scaffolding/D-Central-V1/D-Central-Technical-Documentation-md.md,3ec93215-cf4f-4fe2-9eb8-feaaf5003383,canonical,meta/platform-scaffolding,D Central V1
